node	node_type
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.450.565.590.350	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.621.585.512.500.787	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C19.344.400.505	MeSH_Tree_Disease
MeSH_Tree_Disease:C20.762.750.375	MeSH_Tree_Disease
MeSH_Disease:D000072736	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.610.752.530.650.228	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.240.400.715.440	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.147.607.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.202.720.380	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.815	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.100.766	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.090	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.584.563.641.803.730	MeSH_Tree_Disease
MeSH_Tree_Disease:C19.391.630.705.464	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.460	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.398.925	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.610.752.300.900	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.300.200.495	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.827.655	MeSH_Tree_Disease
MeSH_Disease:D008630	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C19.344.609	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.301.371.411.307.090.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.490.493.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.123.875.787	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.228.205.300.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.405.249.411.184.290	MeSH_Tree_Disease
MeSH_Tree_Disease:F03.950.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.189.435.825.700.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.450.795.300.140	MeSH_Tree_Disease
MeSH_Disease:D006560	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.182	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.604.515.827	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.335.508.700.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.465.910	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.033.513	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.651.180.063	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.577.450	MeSH_Tree_Disease
MeSH_Tree_Disease:C21.223.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.748.085	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.950.419.393	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.597.636	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.703.875	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.604.515.569.480.750.800.507	MeSH_Tree_Disease
MeSH_Disease:D001655	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.859	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.597.606.483	MeSH_Tree_Disease
MeSH_Disease:D029424	MeSH_Tree_Disease
MeSH_Disease:D011391	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.650.500.229	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.663.265	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.119.455	MeSH_Tree_Disease
MeSH_Tree_Disease:C20.683.515.710	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.595.600.650	MeSH_Tree_Disease
MeSH_Tree_Disease:C20.111.258.925	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.450.590.350	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.017.258	MeSH_Tree_Disease
MeSH_Tree_Disease:C25.723	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.392.183	MeSH_Tree_Disease
MeSH_Disease:D003074	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.852.834.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.614.596.240.240.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.925	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.907.137.727	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.907.940.090.720	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.920.500.270.200	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.618.711.550	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.821.387	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C09.218.705.663.652	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.937.820.535	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.907.303.180	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.398.641.201	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.077.633	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.703.700	MeSH_Tree_Disease
MeSH_Disease:D057925	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.550.114.606.750	MeSH_Tree_Disease
MeSH_Disease:D018269	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.182.525.300.200	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.400	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.335.349.868	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.274.120.250	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.380.230	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.854.468.399	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.400.600	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.920.500.078.370	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.831.512.408	MeSH_Tree_Disease
MeSH_Disease:D005918	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.645.375.385	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.668.491.562.575.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.180.985	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.730.610.540.249	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.674.453.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C20.543.480.680.443.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.252.410.040.552.846.122	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.228.709	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.405.469.363.750	MeSH_Tree_Disease
MeSH_Disease:D000069290	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.785.520.867	MeSH_Tree_Disease
MeSH_Tree_Disease:C07.793	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.651.869.653	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.083	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.207.399.750.300	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.292.700.550.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.400.600	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.500.430.877	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.290	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.322.400.510	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.174.130.780.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.116.099.708.327	MeSH_Tree_Disease
MeSH_Disease:D008413	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.815.580	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.925.782.687.359.347	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.968.419.403	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.597.606.150.550.200	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.592.643	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.592.636.214	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.320.610.291.897.897	MeSH_Tree_Disease
MeSH_Disease:D015882	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.748.610.675	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.035.012	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.151.600	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.852.079.797	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.597.606.762.700	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.300.707.968	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C22.627	MeSH_Tree_Disease
MeSH_Disease:D014720	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.900.300.837.600.400	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.937.640.400.040	MeSH_Tree_Disease
MeSH_Tree_Disease:C19.874.283.601	MeSH_Tree_Disease
MeSH_Disease:D007680	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.580.625.650.240	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.551.240.250.400.300	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.405.469.491.307.090	MeSH_Tree_Disease
MeSH_Tree_Disease:F03.675.400.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.378.100.141.300	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.800.200	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.819.339	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.211.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.300.525.425.500.375	MeSH_Tree_Disease
MeSH_Disease:D000090882	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.256.466.382.410	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.782.815.616.850	MeSH_Tree_Disease
MeSH_Disease:D004310	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.099.335	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.200.165	MeSH_Tree_Disease
MeSH_Disease:D022124	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.221.250.875.520	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.207.399.750.600	MeSH_Tree_Disease
MeSH_Disease:D018213	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.280.123.875.695	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.660.585.512.380.813.500	MeSH_Tree_Disease
MeSH_Disease:D054081	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.077	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.174.146	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.668.758.725	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.595.554.825.200	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.410.890.670.595	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.604.744	MeSH_Tree_Disease
MeSH_Disease:D004894	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.200.294.565.625.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.123.875.880	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.859.475.560.397	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.375.725.270	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.946.350.843	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.252.410.040.552.846.944	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.604.515.569.480.750.800.550.600	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.592.742.143	MeSH_Tree_Disease
MeSH_Disease:D020184	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.590.400	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.838.208.883.558	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C22.268.265	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.531.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.200.025.095.410	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.782.580.830.375	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.717.489.250.200.450	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.595.554.825.250	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.804.512.400.410	MeSH_Tree_Disease
MeSH_Tree_Disease:F03.625	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.875.253.064.249	MeSH_Tree_Disease
MeSH_Disease:D053706	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.210.645	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.378.100.141.900.100	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.862.945.066.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.182.902	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.256.076	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.945.947.535.585.220	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.300.775.099.219	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.730.435.700	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.405.117.119	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.858.211.480	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.618	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.800.316.795.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.768.660	MeSH_Tree_Disease
MeSH_Tree_Disease:C19.246.099.812	MeSH_Tree_Disease
MeSH_Disease:D020819	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.500.470.660	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.553.475.428	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.149.828	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.463.335	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.651.701.450	MeSH_Tree_Disease
MeSH_Tree_Disease:C11.525.381.407	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.907.055.239	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.144.186.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.360.369	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.915.300.200.188.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.398.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C20.111.199	MeSH_Tree_Disease
MeSH_Disease:D003103	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.200.295	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.180.380	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.280.400.210.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.584.563.641.803.350	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.920.813	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.550.114.154.870	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.292.319.625.700.700	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.621.440.102	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.966.905	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.850.190	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.614.899	MeSH_Tree_Disease
MeSH_Disease:D025064	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.660.585.512.380.813.063	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.252.819.790	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.891.375	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.785.520.148	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.189.362	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.292.319.625	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.552.455	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.950.419.570.821.717	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.250.056.630.728	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.292.200.875.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.950.419.815.885.250	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.580.625.600.590.650.550	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.580.625.630	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.597.636	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.210.050.500.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.500.190.500.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.116.099.343.347	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.163.100.937.124	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.531	MeSH_Tree_Disease
MeSH_Disease:D017682	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.854.763.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.337.428	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.465.625.650.095	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.660.207.536.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.084.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.200.777.419.610	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.782.417.300	MeSH_Tree_Disease
MeSH_Disease:D005873	MeSH_Tree_Disease
MeSH_Disease:D005687	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.405.469.420	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.945.418.365	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C22.674.710.367	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.405.469.420	MeSH_Tree_Disease
MeSH_Tree_Disease:C11.590.472.250.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.717.489	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.380.266.299.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.703.420.491	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.035.320.230	MeSH_Tree_Disease
MeSH_Tree_Disease:C19.053.098.265.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C20.111.296	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.804.350.856	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.081.343.655	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.819.557	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200.777.419.135.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.574.500.495.099	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.221.812	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.614.250.387.100	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.400.340	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.900.300	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.900.100.100	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.900.300.109.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.337.415	MeSH_Tree_Disease
MeSH_Disease:D000237	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.100.480.500	MeSH_Tree_Disease
MeSH_Disease:D012090	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.850.908.416	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C25.100.468.380	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.618.085.852.800	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.604.744.293	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.252.400.560.022	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.180.940	MeSH_Tree_Disease
MeSH_Disease:D008586	MeSH_Tree_Disease
MeSH_Disease:D056784	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C19.297.155	MeSH_Tree_Disease
MeSH_Disease:D004478	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.500.894.906.633	MeSH_Tree_Disease
MeSH_Disease:D006973	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.827.250.398	MeSH_Tree_Disease
MeSH_Disease:D001442	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.300.707.374.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.382	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.033.740	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C25.775.814	MeSH_Tree_Disease
MeSH_Disease:D006617	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.592.763.550.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.381.520.500.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.189.362.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.291.500.875.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.831.350.398	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.565	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.228.399.750.400	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.400.900	MeSH_Tree_Disease
MeSH_Disease:D008338	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.945.947.535.585	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.405.469.491.501	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.180.260	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.854.787.500	MeSH_Tree_Disease
MeSH_Disease:D015783	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C22.488	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.250.345	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.378.463.335	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.621.445	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.915.300.425.250.260	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.862.150	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.703.590	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.565	MeSH_Tree_Disease
MeSH_Disease:D009784	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.189.435.825.850.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.782.147.420	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.470.640	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.435.135	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.663.865	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.116.540.310.600	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.621.174	MeSH_Tree_Disease
MeSH_Disease:D018201	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.221.250.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.660	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.382.468	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.574.500.495	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.597.825	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.410.890.335	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.484.048.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.411	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.584.500.875.330	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.727.650.280	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.360.577	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.838.208.416.375	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.105	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C20.683.515.761.480.150.450	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.907.253.560.200	MeSH_Tree_Disease
MeSH_Disease:D014389	MeSH_Tree_Disease
MeSH_Disease:D015651	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C20.111.258.250	MeSH_Tree_Disease
MeSH_Tree_Disease:C20.543.480.680.095.110	MeSH_Tree_Disease
MeSH_Disease:D001733	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.398	MeSH_Tree_Disease
